0000000436,0000217500,-00030439,00008101,00068237,00028123,00055867,00042840,-00098592,-00093477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000437,0000218000,-00030154,00001989,00068090,00028104,00041972,00056362,-00098829,-00093678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000438,0000218500,-00029874,-00004227,00067704,00028088,00026982,00068517,-00096376,-00093386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000439,0000219000,-00029615,-00008784,00065914,00028082,00011777,00078786,-00091427,-00093213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000440,0000219500,-00029299,-00012839,00062645,00028079,-00003458,00086960,-00083979,-00093523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000441,0000220000,-00028979,-00015467,00057873,00028077,-00018691,00093249,-00074466,-00092830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000442,0000220500,-00028704,-00016688,00052660,00028076,-00033357,00097317,-00063230,-00093450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000443,0000221000,-00028461,-00016251,00046317,00028085,-00047091,00099075,-00050744,-00092994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000444,0000221500,-00028200,-00015808,00039573,00028093,-00060045,00098167,-00036812,-00093560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000445,0000222000,-00027973,-00014908,00033265,00028095,-00071547,00094594,-00021994,-00093222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000446,0000222500,-00027801,-00012786,00026899,00028099,-00081295,00088692,-00006876,-00093095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000447,0000223000,-00027672,-00008434,00019585,00028120,-00089311,00080723,00008361,-00092548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000448,0000223500,-00027588,-00003341,00011832,00028136,-00095205,00070654,00023310,-00093268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000449,0000224000,-00027559,00002572,00005590,00028150,-00098890,00059010,00037566,-00092885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000450,0000224500,-00027590,00008979,-00000846,00028168,-00099929,00045737,00050995,-00092183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000451,0000225000,-00027626,00015893,-00007077,00028188,-00098375,00031472,00063230,-00092465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000452,0000225500,-00027697,00022463,-00012274,00028209,-00094221,00016367,00074193,-00092155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000453,0000226000,-00027836,00029281,-00016180,00028221,-00087810,00001070,00083529,-00092201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000454,0000226500,-00028041,00036877,-00019261,00028241,-00079016,-00014502,00091104,-00093267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000455,0000227000,-00028257,00043804,-00020923,00028263,-00068080,-00029503,00096145,-00093303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000456,0000227500,-00028490,00049569,-00021437,00028277,-00055743,-00043740,00098880,-00092264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000457,0000228000,-00028768,00055274,-00021008,00028293,-00041896,-00057170,00099070,-00092601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000458,0000228500,-00029061,00061840,-00020510,00028303,-00027007,-00069266,00096645,-00092400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000459,0000229000,-00029327,00066442,-00019072,00028308,-00011664,-00079529,00091571,-00092646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000460,0000229500,-00029637,00070669,-00015713,00028308,00003582,-00087772,00084171,-00093266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000461,0000230000,-00029955,00073468,-00010835,00028312,00018758,-00093948,00074602,-00092582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000462,0000230500,-00030220,00074582,-00005403,00028308,00033359,-00098008,00063404,-00092519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000463,0000231000,-00030470,00073936,00000902,00028310,00047222,-00099700,00050751,-00092874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000464,0000231500,-00030725,00073428,00007297,00028300,00060229,-00098820,00036767,-00093239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000465,0000232000,-00030965,00072758,00013730,00028296,00071655,-00095182,00021964,-00093084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000466,0000232500,-00031131,00070707,00020145,00028289,00081290,-00089276,00006944,-00093567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000467,0000233000,-00031258,00066428,00027451,00028280,00089252,-00081213,-00008324,-00093658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000468,0000233500,-00031341,00061037,00034920,00028259,00095290,-00071207,-00023342,-00092747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000469,0000234000,-00031360,00055238,00041535,00028240,00098921,-00059565,-00037526,-00093777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000470,0000234500,-00031329,00048552,00047812,00028226,00099981,-00046360,-00050887,-00093193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000471,0000235000,-00031293,00041343,00054253,00028206,00098269,-00031957,-00063120,-00093987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000472,0000235500,-00031229,00035152,00059258,00028184,00094109,-00016782,-00074167,-00093449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000473,0000236000,-00031098,00028379,00063303,00028168,00087716,-00001577,-00083427,-00093459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000474,0000236500,-00030892,00020537,00066224,00028141,00078943,00013904,-00090922,-00093313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000475,0000237000,-00030672,00014131,00067913,00028134,00067915,00028906,-00095864,-00093404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000476,0000237500,-00030434,00008053,00068054,00028122,00055496,00043228,-00098601,-00093514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000477,0000238000,-00030145,00002008,00067894,00028110,00041617,00056651,-00098763,-00093186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000478,0000238500,-00029875,-00004039,00067693,00028095,00026798,00068771,-00096421,-00092885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000479,0000239000,-00029601,-00008941,00066002,00028093,00011441,00078942,-00091232,-00093997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000480,0000239500,-00029291,-00012646,00062813,00028084,-00003848,00087155,-00083740,-00093405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000481,0000240000,-00028974,-00015357,00057797,00028072,-00019109,00093363,-00074122,-00093232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000482,0000240500,-00028702,-00016540,00052334,00028083,-00033626,00097462,-00063073,-00093013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000483,0000241000,-00028444,-00016321,00046111,00028080,-00047422,00099104,-00050449,-00093187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000484,0000241500,-00028201,-00015984,00039564,00028088,-00060373,00098064,-00036391,-00092849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000485,0000242000,-00027963,-00014738,00032980,00028095,-00071839,00094425,-00021557,-00093250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000486,0000242500,-00027800,-00012567,00026343,00028106,-00081464,00088560,-00006602,-00092822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000487,0000243000,-00027667,-00008268,00019264,00028113,-00089455,00080523,00008641,-00093305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000488,0000243500,-00027585,-00003660,00011720,00028140,-00095336,00070312,00023721,-00093022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000489,0000244000,-00027554,00002505,00005354,00028153,-00098926,00058620,00037948,-00092511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000490,0000244500,-00027591,00009189,-00001039,00028172,-00099896,00045420,00051242,-00092511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000491,0000245000,-00027640,00016224,-00007356,00028191,-00098320,00031190,00063429,-00092611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000492,0000245500,-00027698,00022682,-00012590,00028205,-00094036,00015863,00074509,-00092210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000493,0000246000,-00027831,00029574,-00016293,00028221,-00087626,00000637,00083797,-00092529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000494,0000246500,-00028040,00037004,-00019301,00028245,-00078686,-00014835,00091144,-00092738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000495,0000247000,-00028259,00043986,-00021218,00028253,-00067872,-00029714,00096151,-00092255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000496,0000247500,-00028501,00049821,-00021229,00028265,-00055396,-00044068,00098861,-00092465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000497,0000248000,-00028780,00055709,-00020972,00028281,-00041546,-00057500,00099043,-00092464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000498,0000248500,-00029073,00062153,-00020446,00028302,-00026560,-00069562,00096490,-00092929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000499,0000249000,-00029327,00066873,-00019094,00028312,-00011328,-00079706,00091402,-00093011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000500,0000249500,-00029639,00070694,-00015581,00028315,00003936,-00087890,00083921,-00092309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000501,0000250000,-00029962,00073370,-00010877,00028318,00019116,-00094021,00074306,-00093047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000502,0000250500,-00030229,00074262,-00005288,00028312,00033681,-00098054,00063120,-00093476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000503,0000251000,-00030479,00074278,00000833,00028305,00047509,-00099694,00050480,-00093221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000504,0000251500,-00030731,00073621,00007174,00028300,00060489,-00098760,00036491,-00093257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000505,0000252000,-00030974,00072850,00013883,00028302,00071883,-00094976,00021560,-00093084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000506,0000252500,-00031133,00070221,00020257,00028299,00081505,-00089066,00006543,-00092865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000507,0000253000,-00031258,00066213,00027733,00028278,00089410,-00080993,-00008655,-00093832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000508,0000253500,-00031345,00061116,00034886,00028248,00095353,-00070919,-00023631,-00093385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000509,0000254000,-00031373,00055433,00041687,00028240,00098916,-00059190,-00037858,-00093293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000510,0000254500,-00031335,00048572,00047901,00028214,00099961,-00045982,-00051239,-00094033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000511,0000255000,-00031291,00041332,00054203,00028198,00098246,-00031664,-00063378,-00093285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000512,0000255500,-00031226,00034760,00059569,00028195,00093996,-00016483,-00074344,-00093805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000513,0000256000,-00031095,00027986,00063322,00028168,00087458,-00001136,-00083629,-00093377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000514,0000256500,-00030889,00020459,00066305,00028148,00078655,00014353,-00091122,-00093632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000515,0000257000,-00030670,00013925,00068003,00028140,00067650,00029292,-00096022,-00093650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000516,0000257500,-00030438,00008057,00068187,00028123,00055229,00043535,-00098666,-00093760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000517,0000258000,-00030152,00001916,00067795,00028104,00041288,00056932,-00098739,-00093459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000518,0000258500,-00029861,-00004321,00067336,00028092,00026342,00069021,-00096244,-00093231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000519,0000259000,-00029591,-00008900,00066011,00028084,00011096,00079146,-00091112,-00093186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000520,0000259500,-00029286,-00012919,00062455,00028085,-00004142,00087333,-00083630,-00093396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000521,0000260000,-00028962,-00015361,00057655,00028080,-00019379,00093421,-00073909,-00093077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000522,0000260500,-00028692,-00016335,00052194,00028075,-00033991,00097533,-00062780,-00093396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000523,0000261000,-00028443,-00016328,00045915,00028078,-00047825,00099099,-00050066,-00093615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000524,0000261500,-00028188,-00015952,00039378,00028091,-00060671,00098079,-00036131,-00092694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000525,0000262000,-00027959,-00014902,00032987,00028098,-00072030,00094265,-00021212,-00092913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000526,0000262500,-00027791,-00012783,00026441,00028112,-00081722,00088437,-00006228,-00092703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000527,0000263000,-00027665,-00008262,00019050,00028119,-00089721,00080354,00009072,-00092402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000528,0000263500,-00027584,-00003083,00011692,00028142,-00095490,00070122,00024045,-00092119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000529,0000264000,-00027564,00002625,00005298,00028149,-00098949,00058327,00038253,-00092767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000530,0000264500,-00027601,00009265,-00001053,00028176,-00099900,00045142,00051534,-00092402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000531,0000265000,-00027636,00016448,-00007291,00028194,-00098274,00030829,00063769,-00092429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000532,0000265500,-00027702,00022663,-00012520,00028206,-00093965,00015590,00074738,-00092401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000533,0000266000,-00027838,00029480,-00016445,00028216,-00087408,00000290,00083953,-00092428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000534,0000266500,-00028041,00037356,-00019208,00028242,-00078481,-00015123,00091253,-00092692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000535,0000267000,-00028274,00044332,-00020692,00028265,-00067571,-00030068,00096243,-00092063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000536,0000267500,-00028516,00049816,-00021511,00028276,-00055115,-00044353,00098905,-00092519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000537,0000268000,-00028784,00056063,-00020971,00028292,-00041205,-00057814,00099061,-00092628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000538,0000268500,-00029067,00062218,-00020477,00028299,-00026209,-00069820,00096424,-00092674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000539,0000269000,-00029341,00066963,-00018802,00028310,-00010986,-00079943,00091278,-00092300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000540,0000269500,-00029650,00070734,-00015548,00028318,00004289,-00088055,00083701,-00092318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000541,0000270000,-00029963,00073271,-00010689,00028319,00019485,-00094236,00074114,-00092846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000542,0000270500,-00030233,00074530,-00005477,00028324,00034073,-00098148,00062832,-00093421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000543,0000271000,-00030489,00074225,00000828,00028317,00047855,-00099767,00050211,-00093138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000544,0000271500,-00030742,00073665,00007419,00028312,00060740,-00098631,00036106,-00092938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000545,0000272000,-00030973,00072724,00013981,00028299,00072099,-00094884,00021259,-00092755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000546,0000272500,-00031134,00070295,00020301,00028287,00081762,-00088970,00006211,-00093804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000547,0000273000,-00031269,00066262,00027687,00028272,00089712,-00080883,-00009022,-00093539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000548,0000273500,-00031340,00061100,00035203,00028251,00095491,-00070654,-00024002,-00093330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000549,0000274000,-00031368,00054956,00041574,00028244,00098946,-00058881,-00038169,-00093704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000550,0000274500,-00031338,00048313,00048311,00028223,00099912,-00045662,-00051491,-00093713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000551,0000275000,-00031298,00041484,00054509,00028195,00098226,-00031365,-00063633,-00093248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000552,0000275500,-00031229,00034939,00059742,00028184,00093901,-00016155,-00074570,-00093659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000553,0000276000,-00031093,00028006,00063238,00028177,00087313,-00000808,-00083821,-00094261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000554,0000276500,-00030880,00020265,00066420,00028150,00078369,00014726,-00091230,-00093723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000555,0000277000,-00030656,00013636,00067943,00028134,00067386,00029644,-00096136,-00093660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000556,0000277500,-00030408,00007681,00068172,00028124,00054972,00043851,-00098742,-00093870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000557,0000278000,-00030142,00002066,00067736,00028104,00040933,00057247,-00098717,-00093760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000558,0000278500,-00029866,-00004444,00067607,00028092,00025988,00069278,-00096158,-00093742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000559,0000279000,-00029588,-00008953,00065892,00028093,00010693,00079371,-00090943,-00093305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000560,0000279500,-00029281,-00012962,00062209,00028079,-00004454,00087465,-00083454,-00093779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000561,0000280000,-00028959,-00015592,00057407,00028086,-00019716,00093560,-00073727,-00093533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000562,0000280500,-00028678,-00016444,00052069,00028088,-00034268,00097534,-00062503,-00092812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000563,0000281000,-00028437,-00016261,00045664,00028088,-00048149,00099106,-00049736,-00093141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000564,0000281500,-00028180,-00015960,00039242,00028091,-00060962,00098025,-00035775,-00092886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000565,0000282000,-00027959,-00014583,00032913,00028085,-00072295,00094183,-00020895,-00092940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000566,0000282500,-00027800,-00012491,00026236,00028104,-00081888,00088224,-00005881,-00093004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000567,0000283000,-00027660,-00008213,00018626,00028122,-00089833,00080055,00009455,-00092165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000568,0000283500,-00027585,-00003311,00011382,00028135,-00095619,00069876,00024406,-00092603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000569,0000284000,-00027568,00002550,00005101,00028151,-00099037,00058078,00038559,-00092712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000570,0000284500,-00027603,00009501,-00001359,00028171,-00099909,00044827,00051818,-00092812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000571,0000285000,-00027643,00016528,-00007376,00028189,-00098121,00030379,00064047,-00092611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000572,0000285500,-00027695,00023275,-00012967,00028204,-00093843,00015226,00074974,-00092092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000573,0000286000,-00027842,00030050,-00016488,00028226,-00087265,-00000024,00084129,-00093085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000574,0000286500,-00028056,00037565,-00019579,00028241,-00078265,-00015451,00091384,-00092383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000575,0000287000,-00028262,00044330,-00021052,00028257,-00067204,-00030464,00096291,-00092109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000576,0000287500,-00028512,00049912,-00021228,00028274,-00054749,-00044748,00098956,-00092684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000577,0000288000,-00028798,00056201,-00020985,00028287,-00040880,-00058139,00099088,-00092346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000578,0000288500,-00029075,00062135,-00020546,00028304,-00025893,-00070114,00096423,-00092428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000579,0000289000,-00029354,00066811,-00018824,00028306,-00010627,-00080122,00091098,-00092875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000580,0000289500,-00029668,00070853,-00015506,00028315,00004684,-00088181,00083435,-00093075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000581,0000290000,-00029974,00073318,-00010759,00028313,00019890,-00094364,00073837,-00092774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000582,0000290500,-00030246,00074099,-00005415,00028313,00034409,-00098302,00062648,-00092500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000583,0000291000,-00030495,00073927,00001117,00028309,00048205,-00099740,00049828,-00093120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000584,0000291500,-00030742,00073682,00007863,00028306,00061041,-00098486,00035671,-00093294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000585,0000292000,-00030969,00072791,00013964,00028299,00072398,-00094774,00020877,-00093239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000586,0000292500,-00031138,00070034,00020648,00028287,00081948,-00088837,00005935,-00093449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000587,0000293000,-00031261,00066199,00028330,00028277,00089870,-00080644,-00009376,-00094242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000588,0000293500,-00031346,00060785,00035625,00028254,00095578,-00070301,-00024423,-00093203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000589,0000294000,-00031358,00055227,00042077,00028232,00099018,-00058603,-00038505,-00093349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000590,0000294500,-00031329,00048464,00048230,00028226,00099888,-00045372,-00051725,-00093704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000591,0000295000,-00031293,00041267,00054459,00028205,00098117,-00030957,-00063922,-00093696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000592,0000295500,-00031233,00034662,00059869,00028191,00093717,-00015669,-00074896,-00093915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000593,0000296000,-00031068,00027664,00063652,00028170,00087108,-00000434,-00084011,-00093076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000594,0000296500,-00030874,00019883,00066349,00028139,00078119,00015001,-00091273,-00093596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000595,0000297000,-00030661,00013400,00068052,00028135,00067128,00029944,-00096188,-00093888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000596,0000297500,-00030415,00007929,00068114,00028121,00054555,00044264,-00098778,-00093223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000597,0000298000,-00030131,00001600,00068011,00028103,00040597,00057596,-00098743,-00093040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000598,0000298500,-00029853,-00004494,00067407,00028098,00025594,00069551,-00096039,-00093706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000599,0000299000,-00029577,-00009390,00065856,00028087,00010365,00079636,-00090859,-00093578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000600,0000299500,-00029277,-00013064,00062233,00028086,-00004903,00087662,-00083204,-00093278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000601,0000300000,-00028955,-00015487,00057494,00028095,-00020057,00093635,-00073441,-00093515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000602,0000300500,-00028685,-00016342,00051829,00028087,-00034552,00097543,-00062199,-00092849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000603,0000301000,-00028432,-00016075,00045708,00028082,-00048393,00099141,-00049510,-00093497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000604,0000301500,-00028175,-00015741,00039147,00028089,-00061271,00097973,-00035417,-00092922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000605,0000302000,-00027946,-00014712,00032518,00028093,-00072568,00094020,-00020449,-00092384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
